subj_idx,condition,congruency,response,rt
133,enhanced,incongruent,1,0.5692000000178814
133,enhanced,incongruent,1,0.6028999999761582
133,enhanced,incongruent,1,0.5125999999940395
133,enhanced,congruent,1,0.4170999999940395
133,enhanced,incongruent,1,0.5275999999940395
133,enhanced,incongruent,1,0.5221000000238418
133,enhanced,incongruent,1,0.5489000000059605
133,enhanced,incongruent,1,0.47070000001788137
133,enhanced,congruent,1,0.46409999999403956
133,enhanced,congruent,1,0.6292000000178813
133,enhanced,incongruent,1,0.5219000000059605
133,enhanced,congruent,1,0.4511999999880791
133,enhanced,congruent,1,0.4445
133,enhanced,congruent,1,0.42240000000596045
133,enhanced,congruent,1,0.4392000000178814
133,enhanced,incongruent,0,0.3331000000238419
133,enhanced,incongruent,1,0.4762000000178814
133,enhanced,congruent,1,0.39759999999403955
133,enhanced,incongruent,0,0.4285
133,enhanced,congruent,1,0.4828000000119209
133,enhanced,congruent,1,0.546800000011921
133,enhanced,incongruent,1,0.5513000000119209
133,enhanced,incongruent,1,0.5719000000059604
133,enhanced,congruent,1,0.5825
133,enhanced,incongruent,1,0.557
133,enhanced,incongruent,1,0.646
133,enhanced,congruent,1,0.44159999999403954
133,enhanced,congruent,1,0.4805
133,enhanced,incongruent,1,0.4887999999821186
133,enhanced,congruent,1,0.48169999998807905
133,degraded,congruent,1,0.5746999999880791
133,degraded,incongruent,1,0.5909000000059604
133,degraded,congruent,1,0.554800000011921
133,degraded,congruent,1,0.5141999999880791
133,degraded,congruent,1,0.7630999999940395
133,degraded,congruent,1,0.4278000000119209
133,degraded,incongruent,1,0.5449000000059605
133,degraded,incongruent,1,0.5735
133,degraded,incongruent,1,0.5724000000059605
133,degraded,incongruent,1,0.5539000000059605
133,degraded,incongruent,1,0.6235
133,degraded,incongruent,1,0.48869999998807906
133,degraded,congruent,1,0.47469999998807905
133,degraded,congruent,1,0.40829999998211863
133,degraded,congruent,1,0.5088000000119209
133,degraded,incongruent,1,0.6255
133,degraded,congruent,1,0.5593000000119209
133,degraded,incongruent,1,0.5060999999940395
133,degraded,congruent,1,0.5195999999940395
133,degraded,congruent,1,0.526800000011921
133,degraded,incongruent,1,0.6695999999940395
133,degraded,congruent,1,0.5073000000119209
133,degraded,congruent,1,0.6857000000178813
133,degraded,incongruent,1,0.6974000000059605
133,degraded,congruent,1,0.4592000000178814
133,degraded,incongruent,1,0.5755999999940395
133,degraded,incongruent,1,0.5331999999880791
133,degraded,congruent,1,0.4735
133,degraded,incongruent,1,0.6722999999821186
133,degraded,incongruent,1,0.5552999999821187
133,degraded,incongruent,1,0.5390999999940396
133,degraded,congruent,1,0.3845
133,degraded,congruent,1,0.6125
133,degraded,incongruent,1,0.5075999999940395
133,degraded,incongruent,1,0.4815999999940395
133,degraded,incongruent,1,0.5774000000059605
133,degraded,incongruent,1,0.5171000000238418
133,degraded,congruent,1,0.3941000000238419
133,degraded,congruent,1,0.5122000000178814
133,degraded,congruent,1,0.4122000000178814
133,degraded,incongruent,1,0.46309999999403956
133,degraded,congruent,1,0.3886999999880791
133,degraded,congruent,1,0.4215
133,degraded,incongruent,0,0.4437999999821186
133,degraded,congruent,1,0.6571999999880791
133,degraded,congruent,1,0.6287000000178814
133,degraded,incongruent,1,0.483
133,degraded,incongruent,1,0.5897999999821186
133,degraded,incongruent,1,0.6459000000059605
133,degraded,incongruent,1,0.6026000000238418
133,degraded,incongruent,1,0.5805999999940396
133,degraded,incongruent,1,0.5927000000178814
133,degraded,congruent,1,0.5445
133,degraded,incongruent,1,0.6537999999821186
133,degraded,incongruent,1,0.5324000000059604
133,degraded,incongruent,1,0.6317999999821186
133,degraded,congruent,1,0.5097999999821186
133,degraded,incongruent,1,0.5591999999880791
133,degraded,congruent,1,0.6301999999880791
133,degraded,congruent,1,0.5484000000059605
133,degraded,congruent,1,0.471
133,degraded,congruent,1,0.4750999999940395
133,degraded,congruent,1,0.5065
133,degraded,congruent,1,0.3939000000059605
134,standard,congruent,1,0.511
134,standard,incongruent,0,0.497
134,standard,congruent,1,0.511
134,standard,incongruent,1,0.709
134,standard,incongruent,1,0.804
134,standard,incongruent,1,0.534
134,standard,incongruent,1,0.647
134,standard,congruent,1,0.478
134,standard,incongruent,1,0.59
134,standard,congruent,1,0.525
134,standard,incongruent,1,0.49
134,standard,congruent,1,0.475
134,standard,congruent,1,0.538
134,standard,incongruent,1,0.548
134,standard,congruent,1,0.582
134,standard,incongruent,1,0.659
134,standard,incongruent,1,0.543
134,standard,congruent,1,0.682
134,standard,incongruent,1,0.556
134,standard,congruent,1,0.701
134,standard,incongruent,1,0.506
134,standard,congruent,1,0.458
134,standard,congruent,1,0.433
134,standard,congruent,1,0.679
134,standard,incongruent,1,0.537
134,standard,congruent,1,0.461
134,standard,incongruent,1,0.575
134,standard,incongruent,1,0.574
134,standard,incongruent,1,0.755
134,standard,congruent,1,0.523
134,standard,congruent,1,0.482
134,standard,congruent,1,0.601
134,standard,congruent,1,0.786
134,standard,congruent,1,0.643
134,standard,incongruent,1,0.837
134,standard,incongruent,1,0.646
134,standard,congruent,1,0.624
134,standard,congruent,1,0.421
134,standard,congruent,1,0.573
134,standard,incongruent,1,0.621
134,standard,incongruent,1,0.545
134,standard,congruent,1,0.582
134,standard,incongruent,1,0.608
134,standard,incongruent,1,0.555
134,standard,incongruent,1,0.604
134,standard,incongruent,1,0.802
134,standard,congruent,1,0.594
134,standard,congruent,1,0.566
134,standard,incongruent,1,0.642
134,standard,congruent,1,0.489
134,standard,congruent,1,0.497
134,standard,incongruent,1,0.56
134,standard,congruent,1,0.551
134,standard,congruent,1,0.567
134,standard,congruent,1,0.722
134,standard,incongruent,1,0.559
134,standard,incongruent,1,0.847
134,standard,incongruent,1,0.633
134,standard,incongruent,1,0.911
134,standard,congruent,1,0.454
134,standard,incongruent,1,0.565
134,standard,congruent,1,0.72
134,standard,incongruent,1,0.536
134,enhanced,incongruent,1,0.608
134,enhanced,incongruent,1,0.567
134,enhanced,congruent,1,0.601
134,enhanced,congruent,1,0.496
134,enhanced,incongruent,1,0.636
134,enhanced,incongruent,1,0.604
134,enhanced,congruent,1,0.756
134,enhanced,incongruent,1,0.596
134,enhanced,congruent,1,0.489
134,enhanced,congruent,1,0.51
134,enhanced,congruent,1,0.515
134,enhanced,incongruent,1,0.483
134,enhanced,incongruent,1,0.591
134,enhanced,congruent,1,0.701
134,enhanced,incongruent,1,0.651
134,enhanced,congruent,1,0.64
134,enhanced,congruent,1,0.519
134,enhanced,congruent,1,0.47
134,enhanced,incongruent,1,0.532
134,enhanced,incongruent,1,0.525
134,enhanced,incongruent,1,0.865
134,enhanced,incongruent,1,0.827
134,enhanced,incongruent,1,0.581
134,enhanced,congruent,1,0.533
134,enhanced,congruent,1,0.474
134,enhanced,congruent,1,0.493
134,enhanced,congruent,1,0.508
134,enhanced,incongruent,1,0.627
134,enhanced,incongruent,1,0.529
134,enhanced,congruent,1,0.599
134,enhanced,congruent,1,0.443
134,enhanced,incongruent,1,0.513
134,enhanced,incongruent,1,0.576
134,enhanced,incongruent,1,0.622
134,enhanced,congruent,1,0.739
134,enhanced,incongruent,1,0.684
134,enhanced,congruent,1,0.53
134,enhanced,incongruent,1,0.615
134,enhanced,congruent,1,0.774
134,enhanced,congruent,1,0.55
134,enhanced,congruent,1,0.469
134,enhanced,congruent,1,0.407
134,enhanced,congruent,1,0.624
134,enhanced,incongruent,1,0.547
134,enhanced,incongruent,1,0.971
134,enhanced,congruent,1,0.464
134,enhanced,incongruent,1,0.792
134,enhanced,incongruent,1,0.54
134,enhanced,congruent,1,0.43
134,enhanced,congruent,1,0.597
134,enhanced,incongruent,1,0.642
134,enhanced,congruent,1,0.467
134,enhanced,congruent,1,0.506
134,enhanced,incongruent,1,0.545
134,enhanced,congruent,1,0.525
134,enhanced,incongruent,1,0.54
134,enhanced,congruent,1,0.632
134,enhanced,incongruent,1,0.554
134,enhanced,incongruent,1,0.614
134,enhanced,congruent,1,0.582
134,enhanced,incongruent,1,0.569
134,enhanced,incongruent,1,0.521
134,enhanced,congruent,1,0.454
134,degraded,incongruent,1,0.899
134,degraded,congruent,1,0.78
134,degraded,incongruent,1,0.591
134,degraded,incongruent,1,0.569
134,degraded,congruent,1,0.523
134,degraded,congruent,1,0.467
134,degraded,congruent,1,0.505
134,degraded,incongruent,1,0.743
134,degraded,congruent,1,0.545
134,degraded,congruent,1,0.821
134,degraded,congruent,1,0.584
134,degraded,incongruent,1,0.684
134,degraded,incongruent,1,0.65
134,degraded,congruent,1,0.551
134,degraded,incongruent,1,0.563
134,degraded,incongruent,1,0.72
134,degraded,congruent,1,0.614
134,degraded,congruent,1,0.641
134,degraded,incongruent,1,0.753
134,degraded,incongruent,1,0.594
134,degraded,congruent,1,0.586
134,degraded,incongruent,1,0.532
134,degraded,incongruent,1,1.066
134,degraded,incongruent,1,0.554
134,degraded,incongruent,1,1.055
134,degraded,congruent,1,0.583
134,degraded,incongruent,1,0.652
134,degraded,congruent,1,0.476
134,degraded,incongruent,1,0.722
134,degraded,congruent,1,0.554
134,degraded,congruent,1,0.474
134,degraded,congruent,1,0.722
134,degraded,incongruent,1,0.662
134,degraded,congruent,1,0.581
134,degraded,congruent,1,0.657
134,degraded,congruent,1,0.566
134,degraded,incongruent,1,0.653
134,degraded,incongruent,1,0.697
134,degraded,incongruent,1,0.785
134,degraded,incongruent,1,0.619
134,degraded,incongruent,1,0.689
134,degraded,congruent,1,0.563
134,degraded,incongruent,1,0.688
134,degraded,congruent,1,0.657
134,degraded,congruent,1,0.535
134,degraded,congruent,1,0.558
134,degraded,incongruent,1,0.665
134,degraded,congruent,1,0.494
134,degraded,congruent,1,0.707
134,degraded,congruent,1,0.556
134,degraded,incongruent,1,0.564
134,degraded,incongruent,1,0.484
134,degraded,congruent,1,0.594
134,degraded,congruent,1,0.429
134,degraded,incongruent,1,0.569
134,degraded,incongruent,1,0.553
134,degraded,congruent,1,0.453
134,degraded,incongruent,1,0.542
134,degraded,congruent,1,0.56
134,degraded,incongruent,1,0.618
134,degraded,incongruent,1,0.623
134,degraded,incongruent,1,0.697
134,degraded,congruent,1,0.453
134,degraded,congruent,1,0.452
135,standard,incongruent,1,0.658800000011921
135,standard,incongruent,1,0.619300000011921
135,standard,congruent,1,0.4616000000238419
135,standard,congruent,1,0.48960000002384185
135,standard,incongruent,1,0.5265999999940395
135,standard,congruent,1,0.44130000001192093
135,standard,incongruent,1,0.49540000000596046
135,standard,congruent,1,0.33630000001192095
135,standard,congruent,1,0.44069999998807907
135,standard,incongruent,1,0.5481000000238418
135,standard,incongruent,1,0.4907999999821186
135,standard,incongruent,1,0.5264000000059604
135,standard,congruent,1,0.4883000000119209
135,standard,congruent,1,0.569
135,standard,incongruent,1,0.5236000000238419
135,standard,congruent,1,0.4185999999940395
135,standard,incongruent,1,0.4787999999821186
135,standard,incongruent,1,0.44760000002384187
135,standard,incongruent,0,0.4167999999821186
135,standard,incongruent,1,0.5111999999880791
135,standard,incongruent,0,0.41569999998807905
135,standard,incongruent,1,0.5676999999880791
135,standard,congruent,1,0.44409999999403954
135,standard,congruent,1,0.5067999999821186
135,standard,congruent,1,0.408
135,standard,congruent,1,0.42290000000596045
135,standard,incongruent,1,0.565
135,standard,congruent,1,0.42069999998807905
135,standard,congruent,1,0.40590000000596044
135,standard,congruent,1,0.4034000000059605
135,standard,incongruent,0,0.3896999999880791
135,standard,congruent,1,0.4335
135,standard,incongruent,1,0.5512999999821186
135,standard,congruent,1,0.4992999999821186
135,standard,congruent,1,0.4137999999821186
135,standard,incongruent,1,0.549
135,standard,congruent,1,0.473
135,standard,incongruent,1,0.5425999999940395
135,standard,incongruent,1,0.530800000011921
135,standard,congruent,1,0.41590000000596045
135,standard,incongruent,1,0.5739000000059604
135,standard,incongruent,1,0.5085999999940395
135,standard,incongruent,1,0.5655
135,standard,incongruent,1,0.549
135,standard,congruent,1,0.4035
135,standard,congruent,1,0.44659999999403954
135,standard,congruent,1,0.3985
135,standard,congruent,1,0.37259999999403953
135,standard,congruent,1,0.3762999999821186
135,standard,incongruent,1,0.5595
135,standard,congruent,1,0.3742999999821186
135,standard,congruent,1,0.41319999998807905
135,standard,incongruent,1,0.4737999999821186
135,standard,congruent,1,0.3757999999821186
135,standard,incongruent,1,0.49290000000596046
135,standard,congruent,1,0.42590000000596046
135,standard,incongruent,0,0.4107000000178814
135,standard,congruent,1,0.720199999988079
135,standard,congruent,1,0.4755
135,standard,incongruent,1,0.5385
135,standard,congruent,1,0.3712999999821186
135,standard,incongruent,1,0.5549000000059605
135,standard,incongruent,1,0.5693999999761581
135,standard,incongruent,1,0.534699999988079
135,enhanced,congruent,1,0.44609999999403954
135,enhanced,incongruent,1,0.4609000000059605
135,enhanced,congruent,1,0.40709999999403956
135,enhanced,incongruent,1,0.42919999998807906
135,enhanced,incongruent,1,0.3847999999821186
135,enhanced,incongruent,1,0.44140000000596047
135,enhanced,congruent,1,0.544699999988079
135,enhanced,incongruent,1,0.5796000000238418
135,enhanced,incongruent,1,0.5668000000119209
135,enhanced,incongruent,1,0.47240000000596044
135,enhanced,congruent,1,0.4635
135,enhanced,congruent,1,0.426
135,enhanced,congruent,1,0.4255999999940395
135,enhanced,incongruent,1,0.49459999999403953
135,enhanced,congruent,1,0.4083000000119209
135,enhanced,congruent,1,0.37309999999403953
135,enhanced,incongruent,1,0.4642999999821186
135,enhanced,congruent,1,0.3502999999821186
135,enhanced,congruent,1,0.3678000000119209
135,enhanced,congruent,1,0.362
135,enhanced,incongruent,1,0.4262999999821186
135,enhanced,congruent,1,0.3967000000178814
135,enhanced,congruent,1,0.424
135,enhanced,incongruent,1,0.4855
135,enhanced,incongruent,1,0.4720999999940395
135,enhanced,incongruent,1,0.4703000000119209
135,enhanced,congruent,1,0.3261999999880791
135,enhanced,congruent,1,0.373
135,enhanced,incongruent,1,0.5695
135,enhanced,incongruent,1,0.4688000000119209
135,enhanced,incongruent,1,0.4484000000059605
135,enhanced,congruent,1,0.3665
135,enhanced,incongruent,1,0.4212999999821186
135,enhanced,incongruent,1,0.526800000011921
135,enhanced,incongruent,1,0.5700999999940395
135,enhanced,congruent,1,0.3725
135,enhanced,congruent,1,0.35710000002384185
135,enhanced,congruent,1,0.3603000000119209
135,enhanced,incongruent,0,0.41069999998807905
135,enhanced,incongruent,1,0.40360000002384183
135,enhanced,incongruent,1,0.5605
135,enhanced,incongruent,1,0.4668000000119209
135,enhanced,congruent,1,0.4255
135,enhanced,incongruent,1,0.5100999999940395
135,enhanced,congruent,1,0.40919999998807904
135,enhanced,congruent,1,0.43140000000596046
135,enhanced,congruent,1,0.42590000000596046
135,enhanced,congruent,1,0.41469999998807905
135,enhanced,congruent,1,0.36860000002384186
135,enhanced,incongruent,1,0.5121999999880791
135,enhanced,congruent,1,0.3560999999940395
135,enhanced,incongruent,1,0.3875
135,enhanced,congruent,1,0.3580999999940395
135,enhanced,incongruent,1,0.4155
135,enhanced,congruent,1,0.40209999999403956
135,enhanced,incongruent,1,0.47360000002384184
135,enhanced,congruent,1,0.36909999999403953
135,enhanced,incongruent,1,0.4725
135,enhanced,incongruent,1,0.5541999999880791
135,enhanced,congruent,1,0.42819999998807906
135,enhanced,incongruent,0,0.3495
135,enhanced,congruent,1,0.414
135,enhanced,incongruent,1,0.44459999999403954
135,enhanced,congruent,1,0.443
135,degraded,incongruent,1,0.5472000000178814
135,degraded,incongruent,1,0.5137999999821186
135,degraded,congruent,1,0.46809999999403956
135,degraded,incongruent,1,0.5653000000119209
135,degraded,congruent,1,0.4492000000178814
135,degraded,incongruent,1,0.5204000000059604
135,degraded,congruent,1,0.46209999999403956
135,degraded,congruent,1,0.557
135,degraded,incongruent,1,0.6659000000059605
135,degraded,incongruent,1,0.576
135,degraded,incongruent,1,0.61
135,degraded,congruent,1,0.5296000000238419
135,degraded,congruent,1,0.4445
135,degraded,congruent,1,0.473
